name,number,sex,year
Ashton,170,Male,2018
Elizabeth,124,Female,2018
Lincoln,169,Male,2018
Rose,123,Female,2018
Eli,164,Male,2018
Luna,122,Female,2018
Jayden,160,Male,2018
Ariana,119,Female,2018
Austin,157,Male,2018
Piper,117,Female,2018
Louis,157,Male,2018
Freya,116,Female,2018
Zachary,156,Male,2018
Savannah,116,Female,2018
Jordan,155,Male,2018
Phoebe,115,Female,2018
Arlo,154,Male,2018
Ayla,113,Female,2018
Carter,150,Male,2018
Daisy,110,Female,2018
Riley,148,Male,2018
Poppy,108,Female,2018
Michael,147,Male,2018
Sarah,107,Female,2018
Charles,143,Male,2018
Eloise,106,Female,2018
Ali,139,Male,2018
Jasmine,104,Female,2018
Nicholas,139,Male,2018
Elsie,102,Female,2018
Jasper,137,Male,2018
Claire,101,Female,2018
Dylan,136,Male,2018
Victoria,98,Female,2018
Patrick,136,Male,2018
Elena,97,Female,2018
Gabriel,135,Male,2018
Lara,97,Female,2018
Matthew,133,Male,2018
Imogen,94,Female,2018
Owen,132,Male,2018
Mackenzie,94,Female,2018
Connor,131,Male,2018
Maddison,93,Female,2018
Arthur,125,Male,2018
Aaliyah,91,Female,2018
Darcy,125,Male,2018
Harriet,90,Female,2018
Luke,123,Male,2018
Billie,88,Female,2018
Beau,122,Male,2018
Chelsea,88,Female,2018
Flynn,121,Male,2018
Olive,88,Female,2018
Spencer,114,Male,2018
Eliza,87,Female,2018
Toby,113,Male,2018
Indiana,87,Female,2018
Tyler,113,Male,2018
Lola,87,Female,2018
Angus,111,Male,2018
Thea,87,Female,2018
Phoenix,111,Male,2018
Alyssa,84,Female,2018
Christian,109,Male,2018
Summer,84,Female,2018
Nathan,109,Male,2018
Clara,83,Female,2018
Sonny,109,Male,2018
Eden,82,Female,2018
Anthony,107,Male,2018
Anna,81,Female,2018
Leon,106,Male,2018
Bella,81,Female,2018
Marcus,106,Male,2018
Madeleine,80,Female,2018
Nate,105,Male,2018
Madison,79,Female,2018
Asher,104,Male,2018
Adeline,77,Female,2018
Jude,102,Male,2018
Maryam,77,Female,2018
Jake,101,Male,2018
Addison,76,Female,2018
Bodhi,94,Male,2018
Gabriella,76,Female,2018
Caleb,94,Male,2018
Alexis,75,Female,2018
Hamish,92,Male,2018
Charlie,74,Female,2018
Nathaniel,92,Male,2018
Hayley,73,Female,2018
David,91,Male,2018
Bonnie,71,Female,2018
Leonardo,91,Male,2018
Harlow,71,Female,2018
Maxwell,91,Male,2018
Kiara,71,Female,2018
Vincent,90,Male,2018
Quinn,70,Female,2018
Oliver,672,Male,2017
Charlotte,577,Female,2017
William,558,Male,2017
Olivia,550,Female,2017
Noah,541,Male,2017
Ava,464,Female,2017
Jack,474,Male,2017
Amelia,442,Female,2017
James,403,Male,2017
Mia,418,Female,2017
Henry,399,Male,2017
Isla,392,Female,2017
Thomas,393,Male,2017
Chloe,378,Female,2017
Lucas,381,Male,2017
Grace,353,Female,2017
Ethan,364,Male,2017
Ella,351,Female,2017
Alexander,354,Male,2017
Zoe,339,Female,2017
Liam,342,Male,2017
Isabella,334,Female,2017
Lachlan,341,Male,2017
Harper,308,Female,2017
Harrison,333,Male,2017
Sophie,299,Female,2017
Leo,328,Male,2017
Emily,293,Female,2017
Isaac,326,Male,2017
Sophia,288,Female,2017
Hunter,301,Male,2017
Ruby,287,Female,2017
Samuel,299,Male,2017
Evelyn,284,Female,2017
Jacob,289,Male,2017
Ivy,282,Female,2017
Mason,281,Male,2017
Evie,280,Female,2017
Charlie,278,Male,2017
Sienna,273,Female,2017
Elijah,276,Male,2017
Willow,272,Female,2017
Harry,275,Male,2017
Lily,258,Female,2017
Levi,270,Male,2017
Aria,248,Female,2017
Xavier,259,Male,2017
Emma,248,Female,2017
Oscar,257,Male,2017
Matilda,238,Female,2017
Joshua,253,Male,2017
Georgia,229,Female,2017
Harvey,250,Male,2017
Audrey,224,Female,2017
Archie,247,Male,2017
Hannah,213,Female,2017
George,246,Male,2017
Isabelle,207,Female,2017
Ryan,245,Male,2017
Zara,207,Female,2017
Cooper,244,Male,2017
Mila,203,Female,2017
Max,242,Male,2017
Scarlett,203,Female,2017
Sebastian,242,Male,2017
Eva,198,Female,2017
Benjamin,241,Male,2017
Lucy,198,Female,2017
Hudson,229,Male,2017
Abigail,194,Female,2017
Logan,225,Male,2017
Layla,185,Female,2017
Theodore,213,Male,2017
Alice,160,Female,2017
Jayden,206,Male,2017
Sofia,157,Female,2017
Finn,199,Male,2017
Annabelle,150,Female,2017
Archer,198,Male,2017
Maya,142,Female,2017
Hugo,196,Male,2017
Violet,141,Female,2017
Daniel,195,Male,2017
Phoebe,132,Female,2017
Adam,189,Male,2017
Elizabeth,131,Female,2017
Jackson,189,Male,2017
Ellie,131,Female,2017
Riley,182,Male,2017
Stella,127,Female,2017
Jaxon,181,Male,2017
Sarah,120,Female,2017
Joseph,180,Male,2017
Aurora,119,Female,2017
Arlo,177,Male,2017
Anna,118,Female,2017
Edward,174,Male,2017
Claire,118,Female,2017
Lincoln,171,Male,2017
Piper,118,Female,2017
Aiden,169,Male,2017
Savannah,118,Female,2017
Eli,168,Male,2017
Hazel,117,Female,2017
Kai,168,Male,2017
Jasmine,116,Female,2017
Luca,167,Male,2017
Mackenzie,114,Female,2017
Ashton,166,Male,2017
Penelope,114,Female,2017
Matthew,164,Male,2017
Emilia,112,Female,2017
Michael,161,Male,2017
Poppy,112,Female,2017
Connor,160,Male,2017
Florence,108,Female,2017
Tyler,160,Male,2017
Chelsea,107,Female,2017
Zachary,158,Male,2017
Eleanor,107,Female,2017
Gabriel,157,Male,2017
Summer,106,Female,2017
Muhammad,156,Male,2017
Frankie,105,Female,2017
Flynn,153,Male,2017
Imogen,105,Female,2017
Ali,147,Male,2017
Harriet,104,Female,2017
Patrick,147,Male,2017
Aaliyah,101,Female,2017
Austin,145,Male,2017
Alexis,101,Female,2017
Dylan,145,Male,2017
Elsie,101,Female,2017
Christian,137,Male,2017
Maddison,101,Female,2017
Jasper,137,Male,2017
Ariana,100,Female,2017
Nicholas,134,Male,2017
Eloise,100,Female,2017
Louis,133,Male,2017
Luna,100,Female,2017
Toby,129,Male,2017
Lara,98,Female,2017
Hamish,125,Male,2017
Bella,96,Female,2017
Jordan,125,Male,2017
Daisy,95,Female,2017
Beau,123,Male,2017
Rose,95,Female,2017
Carter,121,Male,2017
Indiana,93,Female,2017
Charles,118,Male,2017
Lola,92,Female,2017
Darcy,114,Male,2017
Addison,91,Female,2017
Owen,113,Male,2017
Madeleine,91,Female,2017
Isaiah,112,Male,2017
Bonnie,90,Female,2017
Jake,111,Male,2017
Elena,89,Female,2017
Aaron,108,Male,2017
Madison,88,Female,2017
John,108,Male,2017
Ayla,87,Female,2017
Marcus,107,Male,2017
Eden,87,Female,2017
Luke,106,Male,2017
Maryam,86,Female,2017
Angus,103,Male,2017
Lillian,83,Female,2017
Felix,102,Male,2017
Olive,83,Female,2017
Arthur,101,Male,2017
Billie,81,Female,2017
Anthony,99,Male,2017
Lilly,81,Female,2017
Bodhi,98,Male,2017
Freya,79,Female,2017
Caleb,98,Male,2017
Alyssa,78,Female,2017
Nathaniel,98,Male,2017
Eliza,77,Female,2017
Jude,97,Male,2017
Isabel,77,Female,2017
Vincent,97,Male,2017
Zahra,77,Female,2017
Dominic,96,Male,2017
Victoria,76,Female,2017
Leon,95,Male,2017
Jessica,75,Female,2017
Nate,95,Male,2017
Harlow,74,Female,2017
Harley,93,Male,2017
Millie,73,Female,2017
Nixon,93,Male,2017
Mariam,72,Female,2017
Phoenix,91,Male,2017
Eliana,71,Female,2017
Oliver,691,Male,2016
Olivia,652,Female,2016
William,591,Male,2016
Charlotte,589,Female,2016
Noah,537,Male,2016
Amelia,497,Female,2016
Jack,527,Male,2016
Ava,482,Female,2016
Lucas,473,Male,2016
Mia,454,Female,2016
James,455,Male,2016
Chloe,440,Female,2016
Ethan,435,Male,2016
Emily,397,Female,2016
Thomas,424,Male,2016
Grace,361,Female,2016
Alexander,386,Male,2016
Isla,360,Female,2016
Leo,371,Male,2016
Ruby,353,Female,2016
Lachlan,370,Male,2016
Isabella,345,Female,2016
Isaac,364,Male,2016
Zoe,341,Female,2016
Liam,361,Male,2016
Sophia,337,Female,2016
Jacob,358,Male,2016
Evie,332,Female,2016
Samuel,350,Male,2016
Ivy,330,Female,2016
Harrison,346,Male,2016
Sophie,325,Female,2016
Benjamin,345,Male,2016
Ella,322,Female,2016
Henry,331,Male,2016
Evelyn,309,Female,2016
Joshua,317,Male,2016
Harper,293,Female,2016
Max,313,Male,2016
Sienna,288,Female,2016
Mason,308,Male,2016
Matilda,281,Female,2016
Hunter,306,Male,2016
Scarlett,281,Female,2016
Cooper,299,Male,2016
Zara,262,Female,2016
Levi,296,Male,2016
Lily,257,Female,2016
Charlie,286,Male,2016
Georgia,253,Female,2016
Ryan,282,Male,2016
Eva,239,Female,2016
Harry,276,Male,2016
Emma,233,Female,2016
Hudson,272,Male,2016
Hannah,230,Female,2016
Daniel,271,Male,2016
Lucy,220,Female,2016
Oscar,260,Male,2016
Layla,217,Female,2016
Jayden,259,Male,2016
Willow,213,Female,2016
Elijah,255,Male,2016
Abigail,210,Female,2016
Xavier,252,Male,2016
Aria,207,Female,2016
Archie,249,Male,2016
Audrey,200,Female,2016
Riley,234,Male,2016
Isabelle,200,Female,2016
Sebastian,222,Male,2016
Annabelle,172,Female,2016
George,207,Male,2016
Sofia,169,Female,2016
Jackson,206,Male,2016
Alice,168,Female,2016
Aiden,199,Male,2016
Mila,166,Female,2016
Zachary,199,Male,2016
Ellie,158,Female,2016
Logan,198,Male,2016
Stella,156,Female,2016
Joseph,194,Male,2016
Jasmine,149,Female,2016
Adam,191,Male,2016
Savannah,148,Female,2016
Finn,191,Male,2016
Violet,146,Female,2016
Archer,186,Male,2016
Maddison,144,Female,2016
Theodore,186,Male,2016
Eleanor,135,Female,2016
Ashton,182,Male,2016
Elizabeth,135,Female,2016
Luca,180,Male,2016
Emilia,133,Female,2016
Patrick,180,Male,2016
Imogen,133,Female,2016
Hugo,178,Male,2016
Maya,131,Female,2016
Kai,176,Male,2016
Piper,128,Female,2016
Lincoln,174,Male,2016
Penelope,124,Female,2016
Matthew,174,Male,2016
Mackenzie,122,Female,2016
Connor,172,Male,2016
Rose,118,Female,2016
Harvey,172,Male,2016
Sarah,118,Female,2016
Edward,171,Male,2016
Anna,117,Female,2016
Muhammad,171,Male,2016
Ariana,117,Female,2016
Flynn,170,Male,2016
Phoebe,117,Female,2016
Arlo,166,Male,2016
Frankie,116,Female,2016
Louis,164,Male,2016
Poppy,116,Female,2016
Austin,162,Male,2016
Claire,114,Female,2016
Nicholas,160,Male,2016
Alexis,113,Female,2016
Michael,159,Male,2016
Bella,112,Female,2016
Nate,156,Male,2016
Chelsea,108,Female,2016
Beau,155,Male,2016
Hazel,108,Female,2016
Jaxon,155,Male,2016
Madeleine,107,Female,2016
Tyler,155,Male,2016
Indiana,104,Female,2016
Christian,153,Male,2016
Addison,101,Female,2016
Eli,153,Male,2016
Madison,101,Female,2016
Dylan,152,Male,2016
Elsie,100,Female,2016
Felix,152,Male,2016
Lara,100,Female,2016
Jordan,148,Male,2016
Jessica,98,Female,2016
Owen,147,Male,2016
Aaliyah,96,Female,2016
Ali,144,Male,2016
Summer,96,Female,2016
Luke,144,Male,2016
Alyssa,95,Female,2016
Gabriel,141,Male,2016
Billie,95,Female,2016
Angus,138,Male,2016
Eloise,95,Female,2016
Charles,138,Male,2016
Eden,93,Female,2016
Dominic,134,Male,2016
Aisha,92,Female,2016
Jasper,130,Male,2016
Aurora,92,Female,2016
Aaron,126,Male,2016
Harriet,92,Female,2016
Carter,126,Male,2016
Florence,89,Female,2016
Anthony,116,Male,2016
Victoria,89,Female,2016
Chase,116,Male,2016
Daisy,88,Female,2016
Blake,115,Male,2016
Lola,85,Female,2016
Marcus,112,Male,2016
Madeline,83,Female,2016
Caleb,111,Male,2016
Ayla,81,Female,2016
Toby,109,Male,2016
Isabel,81,Female,2016
Andrew,108,Male,2016
Hayley,80,Female,2016
Nathaniel,105,Male,2016
Heidi,80,Female,2016
Jake,104,Male,2016
Thea,79,Female,2016
Nathan,104,Male,2016
Olive,78,Female,2016
Sonny,104,Male,2016
Paige,78,Female,2016
Leon,103,Male,2016
Bonnie,77,Female,2016
John,101,Male,2016
Lilly,76,Female,2016
Hayden,97,Male,2016
Molly,76,Female,2016
Jonathan,97,Male,2016
Josephine,75,Female,2016
Spencer,97,Male,2016
Eve,73,Female,2016
Hamish,96,Male,2016
Freya,73,Female,2016
Darcy,95,Male,2016
Amelie,72,Female,2016
Oliver,718,Male,2015
Charlotte,630,Female,2015
William,633,Male,2015
Olivia,603,Female,2015
Jack,582,Male,2015
Mia,516,Female,2015
Noah,522,Male,2015
Amelia,475,Female,2015
James,451,Male,2015
Ava,474,Female,2015
Lucas,444,Male,2015
Chloe,466,Female,2015
Thomas,443,Male,2015
Emily,427,Female,2015
Isaac,409,Male,2015
Zoe,368,Female,2015
Ethan,390,Male,2015
Grace,365,Female,2015
Jacob,382,Male,2015
Sophia,363,Female,2015
Alexander,378,Male,2015
Isabella,347,Female,2015
Lachlan,361,Male,2015
Sophie,339,Female,2015
Samuel,361,Male,2015
Ruby,331,Female,2015
Harrison,354,Male,2015
Isla,323,Female,2015
Joshua,346,Male,2015
Ella,322,Female,2015
Liam,345,Male,2015
Ivy,322,Female,2015
Henry,344,Male,2015
Evie,319,Female,2015
Cooper,343,Male,2015
Sienna,297,Female,2015
Benjamin,335,Male,2015
Harper,282,Female,2015
Mason,334,Male,2015
Matilda,281,Female,2015
Charlie,328,Male,2015
Scarlett,277,Female,2015
Ryan,317,Male,2015
Evelyn,266,Female,2015
Max,313,Male,2015
Lily,254,Female,2015
Levi,288,Male,2015
Emma,244,Female,2015
Leo,282,Male,2015
Georgia,244,Female,2015
Oscar,276,Male,2015
Eva,240,Female,2015
Harry,271,Male,2015
Lucy,229,Female,2015
Daniel,256,Male,2015
Hannah,225,Female,2015
Xavier,254,Male,2015
Zara,224,Female,2015
Logan,249,Male,2015
Isabelle,216,Female,2015
Jackson,247,Male,2015
Willow,212,Female,2015
Sebastian,243,Male,2015
Audrey,199,Female,2015
Archie,242,Male,2015
Abigail,198,Female,2015
Hunter,241,Male,2015
Aria,195,Female,2015
Elijah,238,Male,2015
Sofia,180,Female,2015
Hudson,234,Male,2015
Layla,178,Female,2015
Jayden,233,Male,2015
Annabelle,176,Female,2015
George,228,Male,2015
Violet,166,Female,2015
Joseph,212,Male,2015
Mila,161,Female,2015
Riley,208,Male,2015
Imogen,154,Female,2015
Adam,201,Male,2015
Sarah,153,Female,2015
Edward,197,Male,2015
Piper,151,Female,2015
Aiden,196,Male,2015
Stella,149,Female,2015
Michael,196,Male,2015
Savannah,140,Female,2015
Hugo,189,Male,2015
Ellie,132,Female,2015
Ashton,187,Male,2015
Maddison,131,Female,2015
Tyler,187,Male,2015
Alice,130,Female,2015
Nate,185,Male,2015
Elizabeth,130,Female,2015
Flynn,184,Male,2015
Jessica,130,Female,2015
Zachary,184,Male,2015
Ariana,129,Female,2015
Archer,183,Male,2015
Mackenzie,127,Female,2015
Matthew,177,Male,2015
Jasmine,124,Female,2015
Jaxon,173,Male,2015
Victoria,122,Female,2015
Christian,171,Male,2015
Alexis,121,Female,2015
Nicholas,171,Male,2015
Maya,120,Female,2015
Luca,170,Male,2015
Claire,118,Female,2015
Lincoln,169,Male,2015
Madison,118,Female,2015
Eli,167,Male,2015
Phoebe,118,Female,2015
Theodore,166,Male,2015
Chelsea,115,Female,2015
Jake,165,Male,2015
Eleanor,115,Female,2015
Harvey,164,Male,2015
Alyssa,112,Female,2015
Beau,163,Male,2015
Summer,110,Female,2015
Patrick,163,Male,2015
Indiana,109,Female,2015
Finn,159,Male,2015
Eden,107,Female,2015
Austin,157,Male,2015
Anna,105,Female,2015
Dylan,150,Male,2015
Hazel,103,Female,2015
Luke,146,Male,2015
Lara,103,Female,2015
Connor,142,Male,2015
Addison,102,Female,2015
Gabriel,139,Male,2015
Isabel,98,Female,2015
Jordan,138,Male,2015
Madeleine,97,Female,2015
Muhammad,138,Male,2015
Penelope,96,Female,2015
Charles,137,Male,2015
Elsie,95,Female,2015
Kai,136,Male,2015
Frankie,95,Female,2015
Braxton,130,Male,2015
Poppy,95,Female,2015
Dominic,130,Male,2015
Bella,94,Female,2015
Chase,127,Male,2015
Eloise,94,Female,2015
Louis,127,Male,2015
Lilly,94,Female,2015
Blake,126,Male,2015
Molly,92,Female,2015
Ali,125,Male,2015
Aisha,91,Female,2015
John,120,Male,2015
Aurora,91,Female,2015
Nathan,120,Male,2015
Emilia,91,Female,2015
Felix,117,Male,2015
Rose,90,Female,2015
Carter,116,Male,2015
Ayla,89,Female,2015
Anthony,115,Male,2015
Harriet,86,Female,2015
Angus,110,Male,2015
Leah,86,Female,2015
Caleb,110,Male,2015
Lola,86,Female,2015
Andrew,108,Male,2015
Aaliyah,85,Female,2015
Marcus,108,Male,2015
Daisy,83,Female,2015
Nathaniel,108,Male,2015
Alexandra,82,Female,2015
Toby,107,Male,2015
Eliza,82,Female,2015
Harley,105,Male,2015
Olive,81,Female,2015
Hayden,105,Male,2015
Lillian,80,Female,2015
Ryder,105,Male,2015
Maryam,80,Female,2015
Arlo,104,Male,2015
Eve,79,Female,2015
Jasper,104,Male,2015
Paige,77,Female,2015
Owen,103,Male,2015
Billie,76,Female,2015
Jonathan,102,Male,2015
Charlie,76,Female,2015
Hamish,99,Male,2015
Holly,76,Female,2015
Maxwell,95,Male,2015
Gabriella,75,Female,2015
David,94,Male,2015
Mariam,75,Female,2015
Oliver,667,Male,2014
Olivia,639,Female,2014
William,633,Male,2014
Mia,539,Female,2014
Noah,559,Male,2014
Charlotte,524,Female,2014
Jack,549,Male,2014
Amelia,498,Female,2014
James,484,Male,2014
Ava,495,Female,2014
Lucas,483,Male,2014
Emily,443,Female,2014
Thomas,471,Male,2014
Chloe,431,Female,2014
Alexander,456,Male,2014
Ruby,423,Female,2014
Ethan,428,Male,2014
Isabella,406,Female,2014
Liam,415,Male,2014
Sophie,397,Female,2014
Cooper,393,Male,2014
Grace,382,Female,2014
Jacob,392,Male,2014
Ella,376,Female,2014
Max,391,Male,2014
Isla,341,Female,2014
Isaac,380,Male,2014
Sophia,340,Female,2014
Harrison,375,Male,2014
Sienna,322,Female,2014
Lachlan,375,Male,2014
Zoe,319,Female,2014
Joshua,370,Male,2014
Ivy,314,Female,2014
Samuel,359,Male,2014
Evie,300,Female,2014
Mason,329,Male,2014
Scarlett,290,Female,2014
Benjamin,326,Male,2014
Emma,285,Female,2014
Charlie,319,Male,2014
Lily,284,Female,2014
Ryan,317,Male,2014
Matilda,267,Female,2014
Henry,316,Male,2014
Hannah,255,Female,2014
Jayden,294,Male,2014
Harper,251,Female,2014
Daniel,292,Male,2014
Zara,240,Female,2014
Hunter,287,Male,2014
Georgia,228,Female,2014
Oscar,286,Male,2014
Lucy,223,Female,2014
Leo,284,Male,2014
Layla,216,Female,2014
Harry,281,Male,2014
Annabelle,211,Female,2014
Xavier,273,Male,2014
Abigail,208,Female,2014
Elijah,253,Male,2014
Evelyn,203,Female,2014
Archie,250,Male,2014
Eva,199,Female,2014
Sebastian,248,Male,2014
Isabelle,195,Female,2014
Levi,246,Male,2014
Jasmine,195,Female,2014
Jackson,245,Male,2014
Willow,191,Female,2014
George,243,Male,2014
Maddison,171,Female,2014
Logan,241,Male,2014
Audrey,170,Female,2014
Aiden,233,Male,2014
Sofia,170,Female,2014
Riley,209,Male,2014
Imogen,164,Female,2014
Tyler,206,Male,2014
Jessica,164,Female,2014
Flynn,205,Male,2014
Mila,162,Female,2014
Matthew,205,Male,2014
Aria,160,Female,2014
Nicholas,204,Male,2014
Maya,159,Female,2014
Adam,201,Male,2014
Sarah,155,Female,2014
Hudson,201,Male,2014
Savannah,154,Female,2014
Zachary,201,Male,2014
Alexis,152,Female,2014
Michael,200,Male,2014
Stella,146,Female,2014
Hugo,199,Male,2014
Alice,145,Female,2014
Joseph,199,Male,2014
Violet,143,Female,2014
Edward,198,Male,2014
Elizabeth,135,Female,2014
Nate,191,Male,2014
Ellie,134,Female,2014
Patrick,190,Male,2014
Poppy,134,Female,2014
Dylan,187,Male,2014
Chelsea,125,Female,2014
Jaxon,186,Male,2014
Mackenzie,123,Female,2014
Jake,179,Male,2014
Summer,123,Female,2014
Luke,177,Male,2014
Bella,121,Female,2014
Ashton,174,Male,2014
Claire,120,Female,2014
Beau,173,Male,2014
Madison,120,Female,2014
Kai,172,Male,2014
Anna,119,Female,2014
Luca,170,Male,2014
Victoria,118,Female,2014
Archer,169,Male,2014
Phoebe,116,Female,2014
Jordan,165,Male,2014
Piper,108,Female,2014
Eli,164,Male,2014
Addison,107,Female,2014
Ali,156,Male,2014
Eloise,107,Female,2014
Marcus,155,Male,2014
Indiana,107,Female,2014
Connor,153,Male,2014
Lola,107,Female,2014
Austin,150,Male,2014
Holly,106,Female,2014
Lincoln,149,Male,2014
Lilly,105,Female,2014
Gabriel,148,Male,2014
Aaliyah,104,Female,2014
Finn,147,Male,2014
Alyssa,103,Female,2014
Christian,146,Male,2014
Lara,103,Female,2014
Braxton,144,Male,2014
Ariana,99,Female,2014
Nathan,140,Male,2014
Eden,99,Female,2014
Chase,138,Male,2014
Madeleine,99,Female,2014
Jasper,138,Male,2014
Rose,99,Female,2014
Louis,136,Male,2014
Paige,94,Female,2014
Blake,135,Male,2014
Isabel,91,Female,2014
Angus,131,Male,2014
Lillian,88,Female,2014
Dominic,131,Male,2014
Alexandra,87,Female,2014
Muhammad,130,Male,2014
Hayley,86,Female,2014
Caleb,122,Male,2014
Eleanor,82,Female,2014
Toby,121,Male,2014
Elise,82,Female,2014
Hayden,119,Male,2014
Emilia,82,Female,2014
Charles,118,Male,2014
Lexi,78,Female,2014
Bailey,117,Male,2014
Madeline,78,Female,2014
Felix,117,Male,2014
Molly,78,Female,2014
Hamish,116,Male,2014
Penelope,78,Female,2014
Anthony,115,Male,2014
Eliza,77,Female,2014
David,115,Male,2014
Olive,77,Female,2014
Ryder,112,Male,2014
Hazel,75,Female,2014
Aaron,111,Male,2014
Amelie,74,Female,2014
Owen,111,Male,2014
Elsie,74,Female,2014
Jesse,109,Male,2014
Natalie,74,Female,2014
Christopher,108,Male,2014
Charlie,72,Female,2014
John,108,Male,2014
Harriet,72,Female,2014
Phoenix,105,Male,2014
Jade,72,Female,2014
Maxwell,103,Male,2014
Ayla,69,Female,2014
Nathaniel,101,Male,2014
Bonnie,68,Female,2014
Darcy,100,Male,2014
Aisha,67,Female,2014
Jonathan,100,Male,2014
Aurora,67,Female,2014
William,699,Male,2013
Charlotte,615,Female,2013
Oliver,637,Male,2013
Olivia,558,Female,2013
Jack,588,Male,2013
Amelia,547,Female,2013
Noah,562,Male,2013
Chloe,524,Female,2013
James,514,Male,2013
Mia,518,Female,2013
Lucas,475,Male,2013
Emily,503,Female,2013
Thomas,466,Male,2013
Isabella,485,Female,2013
Lachlan,463,Male,2013
Ava,480,Female,2013
Cooper,455,Male,2013
Sophie,454,Female,2013
Ethan,453,Male,2013
Ruby,410,Female,2013
Liam,450,Male,2013
Sophia,404,Female,2013
Jacob,434,Male,2013
Grace,374,Female,2013
Alexander,426,Male,2013
Sienna,373,Female,2013
Isaac,417,Male,2013
Ella,372,Female,2013
Joshua,409,Male,2013
Zoe,312,Female,2013
Samuel,403,Male,2013
Ivy,307,Female,2013
Harrison,357,Male,2013
Lily,305,Female,2013
Mason,354,Male,2013
Matilda,297,Female,2013
Benjamin,347,Male,2013
Isla,295,Female,2013
Max,337,Male,2013
Emma,286,Female,2013
Charlie,335,Male,2013
Evie,248,Female,2013
Jayden,322,Male,2013
Hannah,248,Female,2013
Henry,311,Male,2013
Scarlett,238,Female,2013
Daniel,307,Male,2013
Lucy,235,Female,2013
Hunter,302,Male,2013
Harper,234,Female,2013
Ryan,300,Male,2013
Eva,226,Female,2013
Oscar,294,Male,2013
Abigail,217,Female,2013
Levi,288,Male,2013
Zara,216,Female,2013
Xavier,287,Male,2013
Layla,209,Female,2013
Harry,278,Male,2013
Isabelle,196,Female,2013
Riley,278,Male,2013
Georgia,194,Female,2013
Flynn,267,Male,2013
Sofia,194,Female,2013
Logan,265,Male,2013
Imogen,181,Female,2013
Sebastian,244,Male,2013
Annabelle,180,Female,2013
Elijah,242,Male,2013
Willow,180,Female,2013
Jackson,240,Male,2013
Sarah,178,Female,2013
Tyler,234,Male,2013
Savannah,177,Female,2013
Leo,226,Male,2013
Maddison,172,Female,2013
Archie,213,Male,2013
Jasmine,171,Female,2013
Matthew,211,Male,2013
Jessica,165,Female,2013
Joseph,210,Male,2013
Audrey,158,Female,2013
Michael,205,Male,2013
Madison,150,Female,2013
Adam,204,Male,2013
Elizabeth,147,Female,2013
Aiden,204,Male,2013
Evelyn,144,Female,2013
Zachary,203,Male,2013
Stella,143,Female,2013
Jaxon,200,Male,2013
Alexis,139,Female,2013
Nicholas,200,Male,2013
Chelsea,137,Female,2013
Patrick,198,Male,2013
Mackenzie,136,Female,2013
Hudson,196,Male,2013
